AverageReturn,dLoss,ProcessExecTime,KLBefore,LossAfter,Entropy,NumTrajs,LossBefore,MaxReturn,PolicyExecTime,EnvExecTime,KL,Iteration,GradNorm,StdReturn,TotalEnvSteps,MinReturn,AverageDiscountedReturn
72.32511210762334,0.0010205358266830444,0.14802241325378418,0.000461885763797909,-0.1263323724269867,1.1212397813796997,1784,-0.12531183660030365,78.70000000000002,5.186304092407227,5.495155572891235,0.0014747419627383351,786,0.5420050413844647,6.412676407663576,5938157,7.600000000000001,63.81674093631312
72.36322869955158,-0.00246410071849823,0.1501762866973877,0.001467921887524426,-0.12689055502414703,1.1227154731750488,1784,-0.12935465574264526,78.50000000000001,5.231052398681641,5.491705894470215,0.0005074052605777979,787,0.507508080051633,5.628633744224289,5945662,16.300000000000004,63.86954180392402
72.82114537444934,0.00018994510173797607,0.1501612663269043,0.0005047758459113538,-0.12621067464351654,1.1062060594558716,1816,-0.12602072954177856,78.80000000000001,5.353973865509033,5.533001899719238,0.0005557628464885056,788,0.6745054896239392,3.6012347993692244,5953183,50.400000000000006,64.4610613406861
72.66784140969163,0.004189848899841309,0.14813542366027832,0.0005605546175502241,-0.1269051879644394,1.1020218133926392,1816,-0.12271533906459808,79.19999999999999,5.291976690292358,5.5384910106658936,0.00039562603342346847,789,0.5780203369058045,3.972313456301438,5960707,54.300000000000004,64.2979592929024
72.97402597402598,0.003687642514705658,0.14588284492492676,0.0003904438344761729,-0.12580229341983795,1.0879250764846802,1848,-0.1221146509051323,79.4,5.180235385894775,5.434020280838013,0.000807373144198209,790,0.6393676077892405,3.618629141695272,5968207,59.5,64.69176615038296
73.15176991150443,-0.003306746482849121,0.14728188514709473,0.0008067056769505143,-0.1279354691505432,1.0897448062896729,1808,-0.13124221563339233,78.70000000000003,5.229719161987305,5.474080801010132,0.00036314441240392625,791,0.6008548497871035,3.7636737677759977,5975719,51.900000000000006,64.62727947126777
73.34959349593498,0.004443459212779999,0.1470780372619629,0.0003493716358207166,-0.12063904851675034,1.0837864875793457,1968,-0.11619558930397034,78.6,5.224093437194824,5.535537958145142,0.0005038024391978979,792,0.6272684964192483,3.5001016009350807,5983244,57.3,65.24675768454725
72.44608294930876,-0.0009654909372329712,0.1492159366607666,0.0005232079420238733,-0.12883974611759186,1.0761581659317017,1736,-0.12980523705482483,79.1,5.359844207763672,5.56395697593689,0.0006049564108252525,793,0.6382735841648441,4.637544226629969,5990821,46.29999999999999,63.900173272614815
72.995670995671,0.0017935335636138916,0.1493666172027588,0.0005967150791548193,-0.12598614394664764,1.0684140920639038,1848,-0.12419261038303375,78.8,5.263315916061401,5.605986595153809,0.0008112533250823617,794,0.6345820910000837,3.563679011856763,5998346,54.49999999999999,64.52175832814619
72.19906542056074,0.0020581483840942383,0.1506800651550293,0.0008127431501634419,-0.1304054707288742,1.0736620426177979,1712,-0.12834732234477997,78.20000000000002,5.371616363525391,5.586788892745972,0.0003580747579690069,795,0.650065761685782,5.973226797878829,6005995,14.199999999999982,63.63794690122886
72.44639639639641,-0.00319497287273407,0.14724493026733398,0.00035044673131778836,-0.1295272558927536,1.0624330043792725,1776,-0.13272222876548767,79.1,5.257554531097412,5.446637153625488,0.0007416220032609999,796,0.600667334474083,5.782153389944955,6013509,7.199999999999996,64.11869458132104
72.9167381974249,0.003964096307754517,0.1471250057220459,0.0007333558751270175,-0.12635038793087006,1.073127269744873,1864,-0.12238629162311554,78.2,5.235392332077026,5.586948394775391,0.00043245224514976144,797,0.6238144905983174,3.447674292936022,6021043,57.29999999999999,64.38791681544906
72.70896860986548,0.0004358440637588501,0.1476151943206787,0.00042980810394510627,-0.1274878829717636,1.0784938335418701,1784,-0.12705203890800476,78.70000000000002,5.261752605438232,5.518061399459839,0.0003413240483496338,798,0.6606512023370273,4.006442156934533,6028572,50.69999999999999,64.37202535959611
73.09122807017545,0.001969464123249054,0.15083765983581543,0.0003419425920583308,-0.12397181987762451,1.0700347423553467,1824,-0.12200235575437546,78.7,5.333509206771851,5.621183156967163,0.00028526390087790787,799,0.5751743948864391,3.61337819783864,6036089,58.8,64.58529042192208
72.82041666666667,0.0006003826856613159,0.14491868019104004,0.0002778855268843472,-0.12452071160078049,1.0682331323623657,1920,-0.12392032891511917,78.6,5.135827541351318,5.5215723514556885,0.0002628417278174311,800,0.7412813147419707,4.137899003083843,6043615,39.29999999999999,64.51293892754221
72.81601731601734,0.0016417503356933594,0.14962315559387207,0.00027377327205613256,-0.12803123891353607,1.0811609029769897,1848,-0.1263894885778427,78.8,5.287776470184326,5.617053031921387,0.000852098863106221,801,0.6016969355448516,4.295709495411004,6051135,49.99999999999999,64.1934033089828
72.33788546255506,0.0025165602564811707,0.15398097038269043,0.0008559728739783168,-0.12673556804656982,1.082314133644104,1816,-0.12421900779008865,78.8,5.283273696899414,5.554117918014526,0.0002777825575321913,802,0.6186022944976686,5.227061988012846,6058658,22.20000000000001,63.93705257678029
72.98765957446808,0.004807636141777039,0.1507711410522461,0.00027667207177728415,-0.12449249625205994,1.0944875478744507,1880,-0.1196848601102829,78.9,5.269122838973999,5.579771041870117,0.00045777179184369743,803,0.5638794430340057,3.834531907278942,6066182,50.4,64.65035722279175
72.69098712446352,0.003027677536010742,0.1538560390472412,0.00046039646258577704,-0.12597061693668365,1.121931552886963,1864,-0.12294293940067291,78.90000000000002,5.256099700927734,5.577139854431152,0.0010526637779548764,804,0.6737626888767296,5.04066343518262,6073702,25.1,64.4538234186009
73.10394736842106,0.00010639429092407227,0.14805126190185547,0.0010495050810277462,-0.12700262665748596,1.1175559759140015,1824,-0.1268962323665619,78.60000000000002,5.261967658996582,5.565028429031372,0.0012622160138562322,805,0.603485295106292,3.696552713291431,6081220,51.0,64.55293289030074
72.6805194805195,0.0027224496006965637,0.14939188957214355,0.0012634615413844585,-0.12653206288814545,1.1234955787658691,1848,-0.12380961328744888,78.9,5.240551710128784,5.5516157150268555,0.0006399067351594567,806,0.5910123537942945,4.644142769963299,6088723,39.199999999999996,64.1374317425338
73.24624999999999,0.0028736814856529236,0.15050792694091797,0.0006309482268989086,-0.12589380145072937,1.1150068044662476,1920,-0.12302011996507645,78.50000000000003,5.3146162033081055,5.621824264526367,0.00039051540079526603,807,0.6007537282851402,4.096419485864053,6096232,38.400000000000006,64.97500457218848
72.94380165289257,0.0002733170986175537,0.15387892723083496,0.0003901492164004594,-0.12541992962360382,1.104686975479126,1936,-0.12514661252498627,78.7,5.241215229034424,5.649537086486816,0.0004072635492775589,808,0.5750549924490174,3.9051437273045932,6103738,54.599999999999994,64.40029630497628
73.07966101694916,0.00045599043369293213,0.15610885620117188,0.0004064147360622883,-0.12587860226631165,1.104280710220337,1888,-0.1254226118326187,78.80000000000001,5.275202035903931,5.546533584594727,0.0006443667225539684,809,0.6868543026793728,3.597540575195126,6111280,54.8,64.7788527675528
72.27410714285715,-0.0013613253831863403,0.15360713005065918,0.000643781793769449,-0.12884573638439178,1.1020148992538452,1792,-0.13020706176757812,79.0,5.287704706192017,5.62130069732666,0.0004981423844583333,810,0.5904856849068673,6.032630697413657,6118796,25.20000000000001,63.80093192115891
72.69098712446352,0.003031790256500244,0.14995718002319336,0.000500519119668752,-0.1260986179113388,1.0970240831375122,1864,-0.12306682765483856,79.0,5.281463146209717,5.562035322189331,0.00029847866971977055,811,0.6340073450340926,3.6593879932049855,6126331,61.20000000000001,64.37380621351475
73.02478632478633,0.0029838010668754578,0.14729785919189453,0.0002950403722934425,-0.12749400734901428,1.083114504814148,1872,-0.12451020628213882,79.1,5.258178949356079,5.533488035202026,0.0005271084373816848,812,0.5293099134000203,4.17157466800646,6133853,48.50000000000001,64.70709206939989
72.78111587982832,0.0006067454814910889,0.15168452262878418,0.000524273025803268,-0.1254790723323822,1.0929418802261353,1864,-0.12487232685089111,78.60000000000001,5.319080114364624,5.596986293792725,0.0004200053808744997,813,0.6137298156325806,4.295159921913531,6141358,41.99999999999999,64.5730120059969
73.02629310344827,0.004071183502674103,0.1499192714691162,0.00042323223897255957,-0.12900421023368835,1.1045470237731934,1856,-0.12493302673101425,78.80000000000001,5.286782741546631,5.590401649475098,0.00045832101022824645,814,0.6190003253868509,3.590798592901037,6148882,58.80000000000001,64.51686203768652
72.60519480519481,0.001327715814113617,0.15210795402526855,0.0004469357954803854,-0.12486808001995087,1.1047470569610596,1848,-0.12354036420583725,79.0,5.361865520477295,5.642477512359619,0.0006245786207728088,815,0.621826280412434,3.899713479448361,6156394,54.89999999999999,64.1075309796957
73.03928571428573,-0.0002416670322418213,0.15039992332458496,0.0006307511939667165,-0.12567369639873505,1.0988240242004395,1792,-0.12591536343097687,78.9,5.253532886505127,5.514258623123169,0.000339219142915681,816,0.6445495343184684,4.4518927985516425,6163936,45.49999999999997,64.56222214832685
73.04721030042919,-0.0003883242607116699,0.15014314651489258,0.00033514376264065504,-0.1256941258907318,1.0928943157196045,1864,-0.12608245015144348,78.39999999999999,5.266067266464233,5.559287071228027,0.0009837717516347766,817,0.7756726944515259,3.1868834498857566,6171466,57.499999999999986,64.63488623846096
72.53407079646018,-0.0027966052293777466,0.14976930618286133,0.0009873178787529469,-0.12556646764278412,1.0838769674301147,1808,-0.12836307287216187,78.60000000000001,5.225129842758179,5.600888013839722,0.0009712668834254146,818,0.6761712317959856,4.2361213552707415,6178979,45.1,63.696491893893786
73.02380952380952,-0.00039517879486083984,0.15183472633361816,0.0009615439921617508,-0.12825176119804382,1.0717754364013672,1848,-0.12864693999290466,79.1,5.326918125152588,5.560483932495117,0.0007955719484016299,819,0.6114159732448047,3.3245766241662467,6186484,61.79999999999999,64.67205187655424
72.71120689655174,0.0017046183347702026,0.15461325645446777,0.0007953165331855416,-0.12390881776809692,1.0736809968948364,1856,-0.12220419943332672,78.5,5.279079914093018,5.607172966003418,0.00045211685937829316,820,0.6243299810979562,4.231191067979037,6194004,49.7,64.19162493192177
72.63482142857143,0.0037738606333732605,0.1570296287536621,0.00046445016050711274,-0.12724345922470093,1.0664538145065308,1792,-0.12346959859132767,78.80000000000001,5.177194595336914,5.498196125030518,0.000776815228164196,821,0.5773279776377073,5.057318067863723,6201517,19.799999999999997,64.0781826234086
72.7158798283262,0.0013874173164367676,0.15305638313293457,0.0007725968607701361,-0.1271468847990036,1.0624932050704956,1864,-0.12575946748256683,78.60000000000001,5.330898761749268,5.577910661697388,0.00029617073596455157,822,0.5649988985442228,3.66433410015735,6209054,51.19999999999999,64.37166467354334
73.18095238095239,0.002523168921470642,0.15436649322509766,0.0002981989528052509,-0.1267954558134079,1.061292052268982,1848,-0.12427228689193726,78.7,5.323179006576538,5.6041107177734375,0.00031929658143781126,823,0.596724858785374,3.7068418025655783,6216556,54.3,64.89137705087614
73.29535864978902,0.0009438171982765198,0.14774346351623535,0.0003098798624705523,-0.12483242154121399,1.0580906867980957,1896,-0.12388860434293747,79.5,5.219213485717773,5.529624938964844,0.0007558547658845782,824,0.6141657036083157,4.0019852112250565,6224061,50.19999999999999,65.10448862077004
73.16779661016949,0.003692321479320526,0.1542067527770996,0.0007565619307570159,-0.1279143989086151,1.059488296508789,1888,-0.12422207742929459,78.70000000000002,5.383180856704712,5.615993499755859,0.0007151394383981824,825,0.6197815835389467,3.3869986052333947,6231605,58.8,64.87061947907186
73.29220779220779,0.002170935273170471,0.15135741233825684,0.0007227789610624313,-0.12864457070827484,1.0689024925231934,1848,-0.12647363543510437,79.19999999999999,5.356885194778442,5.699801445007324,0.0021237251348793507,826,0.6683267825283824,3.698031519199857,6239105,56.69999999999999,64.63121005056601
73.34032921810702,0.003353908658027649,0.1508035659790039,0.0021253519225865602,-0.12634293735027313,1.076581358909607,1944,-0.12298902869224548,78.80000000000003,5.263312339782715,5.55052924156189,0.0003521354519762099,827,0.6395765145842823,4.098190292998082,6246628,35.49999999999999,65.39284413963904
72.81674208144797,6.459653377532959e-05,0.14673471450805664,0.00037368154153227806,-0.12847872078418732,1.085501790046692,1768,-0.128414124250412,78.50000000000003,5.2330968379974365,5.460936784744263,0.00037243831320665777,828,0.6628823586556749,3.7831658881283516,6254133,58.99999999999999,64.27691508014442
72.90897435897435,6.976723670959473e-05,0.14867925643920898,0.000368797336705029,-0.12679746747016907,1.0779575109481812,1872,-0.12672770023345947,78.9,5.275592803955078,5.525445461273193,0.0003830016066785902,829,0.6795517504753754,3.738075716083296,6261696,53.39999999999999,64.67334780003065
73.61585365853658,0.002777501940727234,0.1474316120147705,0.00037186071858741343,-0.1254749447107315,1.0790271759033203,1968,-0.12269744277000427,78.8,5.205543279647827,5.57150673866272,0.00029978726524859667,830,0.6640144244077967,3.500260252073087,6269196,54.0,65.43675328656462
73.36336206896553,0.004754230380058289,0.15104079246520996,0.00030881387647241354,-0.1271394044160843,1.0818631649017334,1856,-0.122385174036026,78.7,5.294564723968506,5.554840803146362,0.0007750657387077808,831,0.6676577280066875,3.4535704772481344,6276703,47.599999999999994,64.944165846556
72.74847161572053,0.0008370578289031982,0.14708828926086426,0.0007780644809827209,-0.12765870988368988,1.0844569206237793,1832,-0.12682165205478668,78.6,5.241147756576538,5.520270824432373,0.00036740058567374945,832,0.5966074545884865,3.5323779767448094,6284204,53.6,64.03837108848045
73.18782608695653,-0.001953795552253723,0.15411639213562012,0.0003667531709652394,-0.12484501302242279,1.0894315242767334,1840,-0.1267988085746765,78.9,5.269914627075195,5.548411846160889,0.00026564724976196885,833,0.5729346223309989,3.5621109478140776,6291712,55.4,64.71327355975185
73.22881355932205,0.001605212688446045,0.1502385139465332,0.0002573532110545784,-0.1271064132452011,1.0796184539794922,1888,-0.12550120055675507,78.9,5.288893938064575,5.559470176696777,0.0005685680080205202,834,0.5802491956768756,3.5127395676771527,6299232,60.0,64.98817429823356
72.83025210084034,-0.00011837482452392578,0.15134215354919434,0.0005744191003032029,-0.12379628419876099,1.0919346809387207,1904,-0.12391465902328491,78.80000000000001,5.379626274108887,5.713808536529541,0.0006275246851146221,835,0.6015135601026096,6.5459790033971075,6306746,-8.499999999999975,64.50265341899107
73.47659574468085,-0.0012987107038497925,0.15175366401672363,0.0006231332081370056,-0.12661387026309967,1.0969263315200806,1880,-0.12791258096694946,78.8,5.306816101074219,5.548168420791626,0.0006768480525352061,836,0.5635133913495002,3.216447939453703,6314276,60.59999999999999,65.37894127300193
73.63181818181819,0.0005552098155021667,0.15711665153503418,0.0006742081022821367,-0.12553924322128296,1.0925695896148682,1936,-0.12498403340578079,78.9,5.222373962402344,5.524341583251953,0.0003091293037869036,837,0.6416841161859551,3.050514791943781,6321782,64.8,65.25608885185846
72.67777777777778,0.002133190631866455,0.1538074016571045,0.000325907050864771,-0.12779250741004944,1.0909178256988525,1800,-0.12565931677818298,78.5,5.282093524932861,5.553450107574463,0.0003150133416056633,838,0.660542169424098,3.5473739200139462,6329317,62.49999999999999,64.02933616746661
73.18831168831169,0.00040252506732940674,0.15016818046569824,0.00030676377355121076,-0.12689056992530823,1.09537672996521,1848,-0.12648804485797882,78.8,5.285565137863159,5.567986249923706,0.0005727490643039346,839,0.5541106012739099,4.552064581571584,6336822,30.500000000000014,64.73164336338372
72.82627118644068,0.0028708577156066895,0.15039467811584473,0.0005717196618206799,-0.12623122334480286,1.0931917428970337,1888,-0.12336036562919617,79.0,5.233817100524902,5.586530923843384,0.00039280561031773686,840,0.5528568865728559,3.9462796890343554,6344332,51.19999999999998,64.47673514156638
72.768778280543,0.004297494888305664,0.15495777130126953,0.0003981888003181666,-0.12930651009082794,1.0975537300109863,1768,-0.12500901520252228,78.60000000000002,5.336620092391968,5.556178331375122,0.0005845607374794781,841,0.7300055159240132,3.598764600831514,6351838,53.699999999999996,64.18504524535541
72.9991416309013,0.0006306171417236328,0.15082979202270508,0.0005808715941384435,-0.12752121686935425,1.083144187927246,1864,-0.12689059972763062,78.4,5.3465049266815186,5.6387810707092285,0.00040541670750826597,842,0.605326963006035,5.518186797245718,6359375,25.400000000000013,64.59164359749865
73.15982532751093,0.0012187808752059937,0.14969277381896973,0.00041264487663283944,-0.1283104121685028,1.0826865434646606,1832,-0.12709163129329681,78.50000000000003,5.257713079452515,5.549594402313232,0.0004819802998099476,843,0.5920319955338437,3.7942097882283496,6366894,47.1,64.67202973706206
72.71810344827585,-0.0009680688381195068,0.154677152633667,0.00047970475861802697,-0.1271834373474121,1.075388789176941,1856,-0.12815150618553162,78.80000000000001,5.3437933921813965,5.675939321517944,0.0003786018933169544,844,0.5920927042110027,3.68975980757208,6374413,49.70000000000002,64.23553010862116
73.06514522821578,-0.0005056262016296387,0.1534132957458496,0.00037389728822745383,-0.127214252948761,1.0736337900161743,1928,-0.12771987915039062,79.1,5.340454339981079,5.615567207336426,0.0003940263413824141,845,0.6525447892477076,3.877141876213251,6381931,47.0,64.81463337343796
72.94248927038626,0.0033096224069595337,0.14909577369689941,0.00039880425902083516,-0.12579533457756042,1.0768681764602661,1864,-0.12248571217060089,78.7,5.297781467437744,5.608376502990723,0.00037899892777204514,846,0.5792202294460808,3.595376953037647,6389465,55.099999999999994,64.55498167088759
72.7448888888889,0.0014435648918151855,0.15104389190673828,0.0003853754315059632,-0.12831547856330872,1.0815622806549072,1800,-0.12687191367149353,78.4,5.158993482589722,5.430703401565552,0.00048798220814205706,847,0.5758659728398341,3.7103917865741067,6396984,55.099999999999994,64.23185988416881
72.67316017316018,0.0010326951742172241,0.15041422843933105,0.00047875370364636183,-0.1267247200012207,1.0813233852386475,1848,-0.12569202482700348,78.9,5.223141670227051,5.517673492431641,0.0006111157708801329,848,0.5994151041809217,5.055404545783726,6404489,31.399999999999984,64.22999238534116
72.9604347826087,-0.0019476860761642456,0.15408563613891602,0.0006097672739997506,-0.12801679968833923,1.0758646726608276,1840,-0.12996448576450348,78.69999999999999,5.419158220291138,5.740767478942871,0.00033603052725084126,849,0.6209802463807178,4.2323238331152595,6412010,50.80000000000001,64.38110147299861
73.0753138075314,0.006987094879150391,0.15125417709350586,0.00033112827804870903,-0.127865731716156,1.049161672592163,1912,-0.12087863683700562,78.80000000000001,5.295640707015991,5.678656578063965,0.0010364901972934604,850,0.5634397527172954,3.7787471919745337,6419515,45.499999999999986,64.68065536640023
73.1286343612335,0.001066461205482483,0.1543581485748291,0.0010451782727614045,-0.12812697887420654,1.0386288166046143,1816,-0.12706051766872406,79.1,5.359062671661377,5.618291616439819,0.0009830121416598558,851,0.612289153670187,3.7277054608528575,6427028,51.9,64.62299474034442
72.79872340425531,0.0032625794410705566,0.15223121643066406,0.0009849248453974724,-0.1269967406988144,1.0342402458190918,1880,-0.12373416125774384,78.60000000000001,5.357811212539673,5.683506488800049,0.00046072021359577775,852,0.5775403234002159,4.755954662660494,6434531,29.599999999999987,64.30670157686946
72.94291845493562,-0.0025914758443832397,0.15239882469177246,0.0004598716623149812,-0.12757058441638947,1.0303019285202026,1864,-0.1301620602607727,79.0,5.2925379276275635,5.627692937850952,0.00041259860154241323,853,0.7459421923746921,3.9685300764388036,6442064,54.7,64.53177950651668
73.24977777777778,0.00122910737991333,0.15393805503845215,0.00041189545299857855,-0.12677887082099915,1.0267815589904785,1800,-0.12554976344108582,78.60000000000001,5.249855279922485,5.586130380630493,0.0008281916379928589,854,0.6282849274382745,3.9154976915890987,6449577,48.499999999999964,64.62608580015142
73.14521739130436,0.002566814422607422,0.15514516830444336,0.0008262955816462636,-0.12787266075611115,1.0195724964141846,1840,-0.12530584633350372,79.19999999999999,5.359884262084961,5.629432201385498,0.0003579474869184196,855,0.5940818632950514,4.030217244727335,6457123,42.39999999999999,64.69125102783816
72.61121076233184,0.0007230192422866821,0.15359759330749512,0.0003641707298811525,-0.1279396414756775,1.0299524068832397,1784,-0.1272166222333908,79.3,5.372129678726196,5.66451096534729,0.0003945270145777613,856,0.6209112480690885,5.992649448530958,6464650,13.500000000000004,64.11986178748629
72.70045662100458,0.0029963403940200806,0.15427041053771973,0.0004018726176582277,-0.12823449075222015,1.0291448831558228,1752,-0.12523815035820007,78.60000000000002,5.439327239990234,5.692378044128418,0.0004391221737023443,857,0.5471675223835732,4.253674186363449,6472191,44.5,64.00907525882249
72.79551569506727,0.0014964193105697632,0.15318989753723145,0.0004310775548219681,-0.12742659449577332,1.0362831354141235,1784,-0.12593017518520355,78.7,5.334189176559448,5.651138544082642,0.00036332898889668286,858,0.5695452451562207,4.175035520213593,6479742,45.49999999999998,63.93117726926171
72.66167400881059,0.00023971498012542725,0.1578817367553711,0.0003543842467479408,-0.12609316408634186,1.0460388660430908,1816,-0.12585344910621643,78.7,5.3519628047943115,5.661046981811523,0.00037724687717854977,859,0.582245062041132,3.9717152853429347,6487250,51.799999999999976,64.08955596174485
73.31434782608696,0.0029959306120872498,0.15570878982543945,0.000376043637515977,-0.12759126722812653,1.0468817949295044,1840,-0.12459533661603928,79.0,5.2275824546813965,5.578261613845825,0.0007255261298269033,860,0.6360426180116843,3.472552408077255,6494752,58.4,64.88379640939432
73.19030837004408,0.002125173807144165,0.15677833557128906,0.0007295439718291163,-0.1271842122077942,1.058762788772583,1816,-0.12505903840065002,78.5,5.359901666641235,5.606834411621094,0.0004278629203327,861,0.5914784299448018,3.441927719277637,6502260,58.699999999999996,64.58807873339498
73.36239316239316,0.000529855489730835,0.152665376663208,0.0004223301075398922,-0.12632200121879578,1.0703855752944946,1872,-0.12579214572906494,78.70000000000003,5.2928385734558105,5.5334179401397705,0.0008029231103137136,862,0.6450190182841976,3.248740097559629,6509767,58.099999999999994,65.1881846043449
73.12119815668203,0.0011966973543167114,0.15411758422851562,0.0008056160877458751,-0.12947048246860504,1.064041256904602,1736,-0.12827378511428833,78.30000000000001,5.205307483673096,5.475516080856323,0.0003238072677049786,863,0.6747431154924493,3.3146390066105402,6517269,56.900000000000006,64.27387272918551
72.69471365638766,0.001972764730453491,0.15181970596313477,0.00031418740400113165,-0.12857916951179504,1.0541248321533203,1816,-0.12660640478134155,78.9,5.317764759063721,5.647464036941528,0.0007555384072475135,864,0.7404597740126083,4.699579912048038,6524787,32.5,64.33988728473048
73.21799163179917,0.0037309229373931885,0.14871001243591309,0.0007555350894108415,-0.12738311290740967,1.042682409286499,1912,-0.12365218997001648,79.3,5.301738500595093,5.6352622509002686,0.000403322686906904,865,0.6297875800984489,3.8484538198187197,6532311,52.50000000000001,64.9079401058523
72.9736170212766,0.0025871768593788147,0.15256834030151367,0.0004046846879646182,-0.12393718212842941,1.0389562845230103,1880,-0.1213500052690506,78.60000000000001,5.368537664413452,5.791355609893799,0.0007249474292621017,866,0.527892357362278,3.9212115070618903,6539883,53.79999999999998,64.31289847500601
73.03470319634704,0.0022846609354019165,0.15328717231750488,0.000729599327314645,-0.12774567306041718,1.0390545129776,1752,-0.12546101212501526,78.9,5.388210296630859,5.66060471534729,0.00023871746088843793,867,0.727137731937084,4.128261132777431,6547412,42.699999999999996,64.3935128335422
73.2941908713693,0.0012670233845710754,0.15125632286071777,0.0002201259630965069,-0.12539200484752655,1.041380524635315,1928,-0.12412498146295547,78.8,5.311513662338257,5.704155921936035,0.0016082364600151777,868,0.6147286474821613,3.8233459891539736,6554933,49.400000000000006,64.82632400402312
72.56543778801844,-0.0011623501777648926,0.14937472343444824,0.0015946651110425591,-0.12805023789405823,1.037925124168396,1736,-0.12921258807182312,78.80000000000003,5.250247955322266,5.565303564071655,0.00038624517037533224,869,0.5331896073102907,4.947154273662793,6562456,40.0,63.73651524439329
73.20181818181818,0.0039513930678367615,0.15078234672546387,0.0003839782439172268,-0.12770545482635498,1.0298638343811035,1760,-0.12375406175851822,78.60000000000002,5.238349437713623,5.514915466308594,0.00043841995648108423,870,0.5801470550847544,3.419834706749386,6569972,55.899999999999984,64.7753428392169
73.27933884297522,-0.0001131892204284668,0.15091705322265625,0.0004202057025395334,-0.12608909606933594,1.0249980688095093,1936,-0.1262022852897644,78.49999999999999,5.298376560211182,5.5777366161346436,0.00044315625564195216,871,0.5262767667361686,3.783258409224858,6577476,45.00000000000001,65.0938188766222
73.14776785714287,0.00032563507556915283,0.15168023109436035,0.00045637981384061277,-0.12969569861888885,1.0318936109542847,1792,-0.1293700635433197,79.0,5.339455842971802,5.608950614929199,0.0006983214989304543,872,0.5788907168244801,4.220210135640983,6585005,37.000000000000014,64.78129490806016
72.6868778280543,-0.003720000386238098,0.15282082557678223,0.0007050233543850482,-0.12925291061401367,1.0256246328353882,1768,-0.13297291100025177,79.0,5.256348609924316,5.611952781677246,0.00030791055178269744,873,0.5319633374234225,5.643941991398267,6592547,24.500000000000007,64.2469380077835
73.33766233766235,0.00016698241233825684,0.1501936912536621,0.00029865698888897896,-0.126322939991951,1.018602728843689,1848,-0.12615595757961273,78.70000000000002,5.2649946212768555,5.580717325210571,0.000594155746512115,874,0.5503175158806145,3.2866003288325203,6600062,61.300000000000004,64.91981577263537
72.73738317757011,0.0009617209434509277,0.15067052841186523,0.0006054986733943224,-0.1294192373752594,1.029739260673523,1712,-0.12845751643180847,79.0,5.326558589935303,5.533949375152588,0.0004958347417414188,875,0.6891268587177326,3.7800144232649266,6607594,55.89999999999999,63.92703567113645
73.31155555555557,-0.002392873167991638,0.1504523754119873,0.0004898354527540505,-0.12739118933677673,1.0252339839935303,1800,-0.12978406250476837,78.7,5.283357858657837,5.631302356719971,0.00031241014949046075,876,0.5584557463558987,3.666163574913801,6615128,56.19999999999999,64.5811256667486
72.96545454545455,0.0005638152360916138,0.1486351490020752,0.0003210220020264387,-0.1287519931793213,1.0224390029907227,1760,-0.12818817794322968,79.1,5.207193851470947,5.5223469734191895,0.00048739061458036304,877,0.5514141288719723,4.522900042383035,6622639,33.000000000000014,64.19893228007976
72.72098214285714,0.002835497260093689,0.1495826244354248,0.00048249398241750896,-0.1305587738752365,1.0157123804092407,1792,-0.12772327661514282,78.70000000000002,5.2713518142700195,5.53835391998291,0.0010078829945996404,878,0.5534131072267904,4.075981139514898,6630139,46.79999999999999,64.16545718496529
73.0337899543379,-0.0007544904947280884,0.15280508995056152,0.001010356703773141,-0.13081948459148407,1.024909257888794,1752,-0.13157397508621216,78.89999999999999,5.33169412612915,5.552529573440552,0.002272267360240221,879,0.5694128637349454,4.514385911372012,6637660,45.50000000000001,64.67199317416632
72.8183962264151,0.00020726025104522705,0.14861416816711426,0.002264854032546282,-0.1312844157218933,1.0204131603240967,1696,-0.13107715547084808,79.0,5.226710319519043,5.483735799789429,0.0006346933078020811,880,0.5899952580221377,4.120793026076341,6645175,55.89999999999998,64.26172394470755
73.3482300884956,0.0034754276275634766,0.151839017868042,0.0006264611729420722,-0.12998564541339874,1.0190610885620117,1808,-0.12651021778583527,78.4,5.263742685317993,5.527489423751831,0.00040319294203072786,881,0.5836705223807852,3.235084419871681,6652693,58.60000000000001,64.8980729588934
72.43070175438596,0.0022967755794525146,0.14973878860473633,0.0003981843765359372,-0.12853731215000153,1.0151219367980957,1824,-0.126240536570549,78.9,5.296088457107544,5.612672805786133,0.0006242933450266719,882,0.7139964244009485,7.402721490941903,6660221,-18.799999999999997,63.93570132593003
72.85286343612336,-0.000976666808128357,0.1565248966217041,0.0006308808806352317,-0.13095301389694214,1.023263692855835,1816,-0.1319296807050705,78.5,5.32080864906311,5.596794366836548,0.0008222667966037989,883,0.5673321282274559,4.170552123711278,6667730,49.8,64.42999065701282
73.0294642857143,0.00021147727966308594,0.15013551712036133,0.0008276290609501302,-0.12827199697494507,1.0248925685882568,1792,-0.12806051969528198,78.60000000000001,5.245336294174194,5.550520896911621,0.0005690814577974379,884,0.600042895670524,3.637432826892218,6675244,57.6,64.466231978342
73.00000000000001,-8.384883403778076e-05,0.14913296699523926,0.000565019145142287,-0.12836264073848724,1.0240274667739868,1784,-0.12844648957252502,78.8,5.245826482772827,5.500563859939575,0.0014179102145135403,885,0.6507950740485647,3.510177387466318,6682754,52.99999999999999,64.20172427268432
