MinReturn,NumTrajs,PolicyExecTime,StdReturn,KL,AverageReturn,dLoss,MaxReturn,Iteration,LossBefore,Entropy,GradNorm,LossAfter,KLBefore,EnvExecTime,AverageDiscountedReturn,ProcessExecTime,TotalEnvSteps
13.500000000000004,1944,4.313242673873901,9.894973202283818,0.00025162578094750643,57.058436213991776,-0.0008461922407150269,75.70000000000002,730,-0.14135971665382385,0.7134080529212952,0.5305414694189652,-0.14051352441310883,0.00035349896643310785,4.427361488342285,51.329644907991934,0.13770484924316406,5516980
14.100000000000009,1984,4.316458463668823,9.657201427539489,0.00031243718694895506,56.91532258064516,0.0008324682712554932,76.70000000000002,731,-0.13809457421302795,0.701913058757782,0.5464512882603904,-0.13892704248428345,0.00024280267825815827,4.413466930389404,51.24015290364138,0.13781380653381348,5524505
14.00000000000002,2008,4.1288111209869385,10.119739057180242,0.0003495623532216996,56.48884462151394,0.0013489872217178345,73.1,732,-0.13896256685256958,0.6858632564544678,0.5347077907155969,-0.14031155407428741,0.0003132933343295008,4.279382228851318,51.1004540984399,0.13281536102294922,5532008
5.400000000000013,2112,4.2139732837677,11.257950658293177,0.00022976142645347863,56.89507575757575,0.0035921037197113037,74.69999999999999,733,-0.13516248762607574,0.6806033849716187,0.5755432241736772,-0.13875459134578705,0.00034002013853751123,4.423693895339966,51.269596123325385,0.13531208038330078,5539515
16.200000000000014,2080,4.137724876403809,9.18757711395404,0.00021243821538519114,57.698076923076925,0.002197965979576111,74.6,734,-0.13663677871227264,0.6748252511024475,0.5249510280461739,-0.13883474469184875,0.00023197128030005842,4.314133882522583,52.01921426077961,0.1324903964996338,5547040
11.300000000000008,2224,4.1731486320495605,9.669432596473616,0.000342143583111465,57.81762589928057,0.005002051591873169,76.0,735,-0.13217465579509735,0.6516866683959961,0.5345168233641598,-0.13717670738697052,0.0001979291846510023,4.357234477996826,52.43672053529038,0.13418149948120117,5554572
-116.39999999999998,1960,4.278259992599487,14.901966506055674,0.0002491984923835844,56.370612244897956,0.006322070956230164,75.9,736,-0.13135652244091034,0.6673818826675415,0.5754553681533839,-0.1376785933971405,0.00035871253930963576,4.465033292770386,50.87810103577781,0.13682913780212402,5562079
27.4,1976,4.1477415561676025,9.006952736291984,0.00037002708995714784,57.1919028340081,0.002114400267601013,73.60000000000001,737,-0.13671106100082397,0.6838585734367371,0.47039548093234046,-0.138825461268425,0.00024232319265138358,4.252084493637085,51.490625089023496,0.13141679763793945,5569620
-17.200000000000003,2048,4.375128507614136,10.83405613370863,0.000236164647503756,56.931640625,0.001691862940788269,76.50000000000001,738,-0.1392812877893448,0.6767193675041199,0.4628814873985601,-0.14097315073013306,0.0003607873513828963,4.487023830413818,51.386256698152984,0.13994216918945312,5577120
29.800000000000004,2120,4.257189035415649,8.626325623927311,0.00025390766677446663,57.92075471698112,5.1394104957580566e-05,75.4,739,-0.13917414844036102,0.6665418148040771,0.5501858959233967,-0.1392255425453186,0.00023013709869701415,4.4340784549713135,52.28547593127476,0.13536405563354492,5584630
27.6,2032,4.236644268035889,8.782475097530178,0.00027748171123676,56.83740157480315,0.00035540759563446045,74.4,740,-0.13968844711780548,0.6600006222724915,0.5274253653398071,-0.14004385471343994,0.0002639563463162631,4.419618606567383,51.04890290735031,0.13565635681152344,5592148
20.400000000000006,2064,4.191709518432617,8.484693231320364,0.000283297267742455,58.24961240310077,0.0016018152236938477,76.00000000000001,741,-0.13489829003810883,0.6440728902816772,0.5405144751768929,-0.13650010526180267,0.0002699877368286252,4.359886646270752,52.51754780086316,0.13498592376708984,5599649
19.099999999999994,2152,4.186084270477295,8.25859297170738,0.0002994634269271046,58.25092936802974,-0.0010192245244979858,76.19999999999999,742,-0.13816805183887482,0.6286280155181885,0.5486569589007075,-0.13714882731437683,0.0002756577159743756,4.403419017791748,52.674357017963224,0.13504910469055176,5607169
17.599999999999998,2160,4.167919397354126,8.931083157427402,0.00025713437935337424,59.21407407407407,0.0016789287328720093,74.6,743,-0.13704456388950348,0.620978832244873,0.555070849191668,-0.1387234926223755,0.00029978263773955405,4.339353084564209,53.68514379132939,0.13396906852722168,5614676
27.700000000000003,1976,4.189955949783325,8.823403963679187,0.00021885048772674054,57.45141700404859,0.0012741386890411377,74.10000000000002,744,-0.13746963441371918,0.6298329830169678,0.47643443644015654,-0.13874377310276031,0.00027449498884379864,4.340597629547119,51.75771376941673,0.1365034580230713,5622191
2.1000000000000014,2040,4.116064548492432,10.839668161152638,0.00034076592419296503,57.62313725490196,-0.000913769006729126,76.80000000000001,745,-0.14077141880989075,0.6170286536216736,0.566560255900476,-0.13985764980316162,0.0002115077804774046,4.273027181625366,52.04035596415373,0.13225531578063965,5629692
25.200000000000006,2104,4.124755620956421,9.090641485088826,0.0003539168101269752,58.50304182509505,-0.0016512423753738403,75.2,746,-0.14180798828601837,0.5995297431945801,0.4613547306948912,-0.14015674591064453,0.000334549491526559,4.314531087875366,52.95115466319021,0.13379192352294922,5637194
19.70000000000001,2000,4.139534950256348,8.84349002600218,0.0002311010321136564,58.3304,-0.0004202425479888916,77.00000000000001,747,-0.14134511351585388,0.6062301397323608,0.5273285319054539,-0.140924870967865,0.00035612910869531333,4.241754531860352,52.69713630969791,0.1324174404144287,5644703
22.800000000000004,2120,4.196150302886963,9.215802624488436,0.0001963912509381771,59.55320754716981,0.0011682510375976562,75.9,748,-0.1370392143726349,0.5984832644462585,0.5599480544563372,-0.13820746541023254,0.0002205859200330451,4.361411809921265,54.02431728115245,0.13558030128479004,5652222
19.000000000000014,1960,4.164168357849121,9.377107750843475,0.00022117953631095588,57.39632653061224,0.003350958228111267,75.6,749,-0.13561585545539856,0.6081477999687195,0.5567283263556697,-0.13896681368350983,0.0002095358941005543,4.284169435501099,51.709318416855965,0.13353610038757324,5659736
7.400000000000011,2192,4.2134528160095215,9.425892794794276,0.00022385131160262972,58.2470802919708,0.000278666615486145,75.10000000000002,750,-0.13584864139556885,0.5876520276069641,0.5819631211442279,-0.136127308011055,0.00020289179519750178,4.425675630569458,52.74097106412067,0.13445019721984863,5667259
26.400000000000013,2040,4.161001443862915,8.803813650589719,0.00029621858266182244,58.36509803921568,0.001999080181121826,76.50000000000001,751,-0.13640010356903076,0.6006132960319519,0.4926680319094186,-0.1383991837501526,0.00023079849779605865,4.310328960418701,52.72132009202202,0.13456988334655762,5674773
-22.900000000000013,2088,4.2495436668396,10.3569353154948,0.0002662678889464587,57.50459770114943,0.00669117271900177,77.10000000000002,752,-0.13109959661960602,0.6041608452796936,0.5370704703788032,-0.1377907693386078,0.0002915414224844426,4.4574198722839355,51.767661586246646,0.1366720199584961,5682291
-8.199999999999998,1992,4.1853203773498535,9.931585508033233,0.00021539407316595316,58.44779116465863,-0.00043717026710510254,77.10000000000002,753,-0.13978461921215057,0.6144415140151978,0.5868807133135286,-0.13934744894504547,0.0002702025813050568,4.2985546588897705,52.81256519941641,0.13502168655395508,5689846
19.900000000000006,1984,4.1702516078948975,8.675330039498483,0.0002733627916313708,58.65443548387096,0.0018492043018341064,71.9,754,-0.1362181007862091,0.6234555840492249,0.5207145618746011,-0.1380673050880432,0.0002173133980249986,4.30875563621521,52.892789783465176,0.1342926025390625,5697378
25.700000000000003,1984,4.225390911102295,9.53318905447632,0.0004583903937600553,58.949999999999996,0.00030606985092163086,76.1,755,-0.13925577700138092,0.6474393606185913,0.5535840437300104,-0.13956184685230255,0.00027014248189516366,4.304649353027344,53.40471643859476,0.13492465019226074,5704897
30.9,2104,4.157989740371704,7.722930998120035,0.00029070075834169984,59.713307984790866,0.002493634819984436,75.10000000000002,756,-0.13494494557380676,0.6558502912521362,0.5174503409012539,-0.1374385803937912,0.0004529746947810054,4.2949371337890625,54.1818230519653,0.13532614707946777,5712411
33.29999999999999,2104,4.153437376022339,8.574375099121891,0.00020651702652685344,58.84752851711026,-0.0011823922395706177,77.9,757,-0.13831375539302826,0.6486703157424927,0.509639121738347,-0.13713136315345764,0.0002933449868578464,4.333151578903198,53.16552837258757,0.13371658325195312,5719922
31.0,1992,4.2203357219696045,8.544389796256437,0.00022209131566341966,58.23734939759036,0.0009883493185043335,74.90000000000003,758,-0.13857871294021606,0.6558590531349182,0.5109018449978137,-0.1395670622587204,0.00021105309133417904,4.379737854003906,52.336807148554264,0.13516974449157715,5727431
18.20000000000001,1992,4.212462663650513,10.065934917201009,0.0002419218944851309,58.406827309236945,0.0016345828771591187,75.30000000000001,759,-0.1361200511455536,0.6552745699882507,0.5521198751966498,-0.1377546340227127,0.00022171963064465672,4.352867841720581,52.64183859382605,0.1351025104522705,5734983
28.10000000000001,2088,4.200456619262695,8.832780008112763,0.00027666252572089434,59.02911877394636,0.0028569847345352173,75.70000000000002,760,-0.13534854352474213,0.6588748693466187,0.5722704461037018,-0.13820552825927734,0.00023346429225057364,4.377466678619385,53.26896371699451,0.1351146697998047,5742497
19.6,2032,4.124994993209839,8.672587142689055,0.0003060092858504504,60.48425196850393,7.961690425872803e-05,76.8,761,-0.13848622143268585,0.6726605296134949,0.5877286863570127,-0.13856583833694458,0.0002769036509562284,4.22391676902771,54.748603543132084,0.13222694396972656,5750022
26.599999999999987,2024,4.171941518783569,8.980042481049773,0.00022283940052147955,59.46758893280632,0.0034049153327941895,76.30000000000001,762,-0.13491612672805786,0.6727709770202637,0.53673320612385,-0.13832104206085205,0.0003055310808122158,4.3465576171875,53.525105198233724,0.13423562049865723,5757539
15.20000000000002,2024,4.122817277908325,8.84016445286089,0.0002982043952215463,59.6494071146245,-0.0008058696985244751,77.5,763,-0.1393597573041916,0.6867081522941589,0.5525006538426599,-0.13855388760566711,0.0002237410080851987,4.24486231803894,53.95207003940752,0.13143253326416016,5765046
24.700000000000003,1968,4.25916314125061,7.953169328822706,0.0002425352722639218,59.18130081300812,-0.001197025179862976,74.30000000000001,764,-0.1398943066596985,0.6875843405723572,0.5446768010312716,-0.1386972814798355,0.00030156251159496605,4.383754730224609,53.18470573742586,0.13731622695922852,5772610
17.700000000000003,2016,4.125200271606445,8.905777138105943,0.0003466058988124132,59.22420634920635,0.000689774751663208,78.5,765,-0.13872450590133667,0.6962657570838928,0.5116415251647235,-0.13941428065299988,0.00023869378492236137,4.265413522720337,53.30767808923069,0.1321125030517578,5780115
32.9,1976,4.094893455505371,7.880361041896083,0.00022498912585433573,59.16963562753036,0.00125981867313385,77.10000000000002,766,-0.13675810396671295,0.6935117244720459,0.48399598721688364,-0.1380179226398468,0.00034435163252055645,4.23267126083374,53.32287111443651,0.1311347484588623,5787616
12.09999999999999,2056,4.340639114379883,8.920664777898441,0.00021431710047181696,59.29182879377432,0.0006960034370422363,76.0,767,-0.13630734384059906,0.6874527335166931,0.5483309882530688,-0.1370033472776413,0.0002212911786045879,4.50886869430542,53.48222102378779,0.13915562629699707,5795146
-23.499999999999993,2096,4.262413501739502,10.054035676475166,0.00026236879057250917,59.2148854961832,-0.0020698606967926025,76.19999999999999,768,-0.13865745067596436,0.6964178085327148,0.5169471798336278,-0.13658758997917175,0.00021239090710878372,4.467065095901489,53.556411266136976,0.13573336601257324,5802668
16.800000000000008,1952,4.163942098617554,9.499872513253697,0.00029663831810466945,58.99795081967213,0.0003035515546798706,76.8,769,-0.14136986434459686,0.6990383267402649,0.5318180506363566,-0.14167341589927673,0.00027034402592107654,4.240133047103882,53.17336093813108,0.1316213607788086,5810188
25.499999999999996,2096,4.148600339889526,8.617853598594923,0.000424853089498356,59.306488549618315,0.0013906210660934448,76.30000000000001,770,-0.13669738173484802,0.7088426351547241,0.5696673218084466,-0.13808800280094147,0.0002824508701451123,4.3159730434417725,53.60266478430922,0.1344890594482422,5817695
28.300000000000004,2072,4.123948097229004,8.775515918795373,0.00019832015095744282,58.45135135135135,0.001361161470413208,75.7,771,-0.13648821413516998,0.7130210995674133,0.578048078167588,-0.1378493756055832,0.0004265272000338882,4.319213390350342,52.449543273408146,0.13242411613464355,5825221
21.800000000000004,2064,4.207854270935059,8.023998355333447,0.00029509872547350824,59.689922480620154,-0.001674950122833252,75.60000000000001,772,-0.14000172913074493,0.7258744239807129,0.6849651176753963,-0.13832677900791168,0.00020151256467215717,4.409593820571899,53.62964961457042,0.13538026809692383,5832756
22.400000000000006,2088,4.164055347442627,8.147406022406072,0.0002750624844338745,60.62911877394636,0.0005957484245300293,74.10000000000001,773,-0.1366906315088272,0.7306326031684875,0.5761824141779649,-0.13728637993335724,0.00028949385159648955,4.321221590042114,54.72230740932806,0.13408207893371582,5840279
20.30000000000001,1960,4.1061646938323975,8.266773626336207,0.00030364145641215146,60.0338775510204,0.002122253179550171,79.1,774,-0.1373654454946518,0.7332135438919067,0.5857000202942049,-0.13948769867420197,0.0002827789867296815,4.233800649642944,54.10418718594364,0.13219237327575684,5847781
35.699999999999996,2120,4.195586442947388,7.7920013209227355,0.0005094212829135358,60.12943396226415,0.005297765135765076,75.5,775,-0.13236819207668304,0.7071400880813599,0.5547567483305265,-0.13766595721244812,0.0002882454718928784,4.354472875595093,54.41445240471277,0.13501334190368652,5855303
23.60000000000001,2152,4.230212450027466,8.291905418618656,0.00021430279593914747,59.92973977695167,0.0008846372365951538,76.9,776,-0.13592390716075897,0.7060515880584717,0.5414848175715375,-0.13680854439735413,0.0005080554983578622,4.479742527008057,54.07511801209664,0.1357431411743164,5862837
25.999999999999993,2048,4.143747329711914,8.609428586706532,0.0002522460126783699,59.593359375,0.002419218420982361,75.4,777,-0.13453920185565948,0.7007876038551331,0.42955709524635555,-0.13695842027664185,0.0002210567909060046,4.286741256713867,53.772700047658375,0.13289117813110352,5870348
20.000000000000004,2096,4.165801525115967,8.912212375565876,0.00022007274674251676,59.28282442748092,-0.00021956861019134521,76.00000000000001,778,-0.1372903734445572,0.6940876841545105,0.548866157775014,-0.13707080483436584,0.00024632649729028344,4.39475679397583,53.33698620945718,0.1354212760925293,5877857
-11.200000000000003,2144,4.166478157043457,8.97062661704455,0.00026950868777930737,61.082089552238806,0.0034808069467544556,74.69999999999999,779,-0.13431024551391602,0.7028272747993469,0.5303223032409213,-0.13779105246067047,0.0002114642265951261,4.326345443725586,55.433030801970666,0.13345122337341309,5885357
24.30000000000001,2008,4.172945737838745,8.730971500096803,0.00042044889414682984,59.2816733067729,0.0004802197217941284,76.19999999999999,780,-0.1382976621389389,0.7217780351638794,0.5195752038004292,-0.13877788186073303,0.00028539280174300075,4.30792498588562,53.45482162660109,0.13487672805786133,5892870
26.200000000000003,2240,4.291501760482788,7.97727077261339,0.0006170571432448924,60.65285714285714,0.002580776810646057,77.8,781,-0.1331850290298462,0.7358656525611877,0.5436996438864579,-0.13576580584049225,0.000404212943976745,4.53897762298584,54.89999974009769,0.13779926300048828,5900392
31.300000000000004,2096,4.2587456703186035,8.45431882636233,0.0002602936583571136,59.72022900763359,0.0007612109184265137,74.4,782,-0.13495232164859772,0.75031977891922,0.5751386683351861,-0.13571353256702423,0.0006200734060257673,4.485702037811279,53.68427240626134,0.13700199127197266,5907895
24.400000000000006,2056,4.208997964859009,9.014327126115225,0.0002465439320076257,59.706225680933855,0.000306054949760437,75.70000000000002,783,-0.1369687169790268,0.758207380771637,0.47199847048861926,-0.13727477192878723,0.0002603459288366139,4.38572883605957,53.826291738136135,0.13455891609191895,5915395
21.800000000000004,2144,4.100053071975708,9.266237817368893,0.00026055669877678156,60.11641791044776,-0.0003460198640823364,75.3,784,-0.13708584010601044,0.7535149455070496,0.47324825773220064,-0.1367398202419281,0.00024178216699510813,4.314943552017212,54.26241279988985,0.13338541984558105,5922903
3.5000000000000036,2096,4.237026691436768,9.33179652757314,0.0004012312856502831,60.469465648854964,0.003172561526298523,75.9,785,-0.13520638644695282,0.7404875159263611,0.6008811729051363,-0.13837894797325134,0.0002620555751491338,4.433990240097046,54.76386448792001,0.1370549201965332,5930408
13.100000000000009,2120,4.136057615280151,8.50783312557916,0.00026317432639189065,60.89018867924529,0.001481473445892334,75.50000000000001,786,-0.13667522370815277,0.7502914667129517,0.4798983376388039,-0.1381566971540451,0.0003949679958168417,4.297780513763428,55.15874157563255,0.13359928131103516,5937909
35.70000000000001,2048,4.173475027084351,7.688642572611566,0.0002551857032813132,61.103125,0.002069249749183655,75.30000000000001,787,-0.1354241520166397,0.7428679466247559,0.4804965242534899,-0.13749340176582336,0.0002660675090737641,4.301813125610352,55.228368233779605,0.13512659072875977,5945410
32.9,1976,4.129397392272949,7.49591204626234,0.00021189582184888422,60.97287449392712,0.003060474991798401,76.20000000000005,788,-0.1353897601366043,0.7446417808532715,0.5217111607461615,-0.1384502351284027,0.0002604774199426174,4.250620603561401,55.00016977415489,0.13242650032043457,5952912
34.90000000000001,2152,4.165735960006714,7.2937680610433215,0.00030761142261326313,62.00743494423792,0.003292575478553772,77.30000000000001,789,-0.13523708283901215,0.7504587173461914,0.5110468130945521,-0.13852965831756592,0.00020007701823487878,4.31434178352356,56.29232371682963,0.1337897777557373,5960437
33.800000000000004,2008,4.124914884567261,7.421962127167857,0.00029301666654646397,60.723107569721115,0.0013115555047988892,75.9,790,-0.13708336651325226,0.766983151435852,0.5504256958106557,-0.13839492201805115,0.0003233891329728067,4.255207538604736,54.716476492310846,0.13233613967895508,5967962
11.500000000000002,2040,4.202971696853638,8.967366561743312,0.00021656851458828896,61.25725490196078,-0.0002543330192565918,76.50000000000003,791,-0.13856330513954163,0.7696625590324402,0.5663574178032739,-0.13830897212028503,0.00029249422368593514,4.337393760681152,55.278884399551075,0.13516902923583984,5975481
22.300000000000004,2120,4.220808267593384,8.45056214518287,0.00023500500537920743,60.01735849056603,0.0013884305953979492,74.6,792,-0.13479623198509216,0.7555424571037292,0.5019146548428721,-0.1361846625804901,0.00020991789642721415,4.469671726226807,54.00810006977748,0.13521456718444824,5982985
18.000000000000007,2096,4.218949556350708,8.674922178853269,0.00033656120649538934,60.80000000000001,0.001319602131843567,75.60000000000002,793,-0.13625209033489227,0.7579862475395203,0.5512835333074332,-0.13757169246673584,0.0002380617952439934,4.416236639022827,54.85962880112176,0.13595914840698242,5990494
33.5,2032,4.058403253555298,7.8318549613679815,0.0003545422514434904,61.2007874015748,-0.0004791170358657837,78.9,794,-0.13689422607421875,0.7490137219429016,0.5135182716936267,-0.13641510903835297,0.00033817117218859494,4.261900424957275,55.05898259934572,0.13245558738708496,5997999
32.400000000000006,2048,4.225282669067383,7.9956541750663455,0.0002485442964825779,61.783984375,0.0037999898195266724,77.80000000000003,795,-0.13410227000713348,0.7556281089782715,0.6510904429972955,-0.13790225982666016,0.0003519657184369862,4.3729870319366455,55.75534831258847,0.13586044311523438,6005542
29.69999999999999,2032,4.16640567779541,7.863803584386735,0.0002381253580097109,61.754724409448805,0.005572572350502014,79.3,796,-0.13222989439964294,0.7549890279769897,0.5325896468138058,-0.13780246675014496,0.000242209731368348,4.296583414077759,55.982646032204464,0.13538002967834473,6013050
21.1,2064,4.200107097625732,8.475881858712732,0.0005596220144070685,61.641860465116274,-0.0031054019927978516,75.89999999999999,797,-0.14068742096424103,0.7276875376701355,0.4974787937288535,-0.13758201897144318,0.00023549475008621812,4.346333265304565,55.62150851833796,0.13469314575195312,6020574
27.5,2080,4.1405158042907715,7.736107265369437,0.00024066312471404672,61.47461538461538,0.001971408724784851,76.30000000000004,798,-0.13832837343215942,0.7274531722068787,0.585233636500467,-0.14029978215694427,0.0005604627076536417,4.30876088142395,55.49927385360883,0.13368654251098633,6028075
31.099999999999994,1984,4.2490434646606445,8.281824978075896,0.0003132755809929222,60.877016129032256,0.005402952432632446,75.4,799,-0.1344894915819168,0.7423779964447021,0.7167441703994376,-0.13989244401454926,0.00025367841590195894,4.357604742050171,54.993115934595615,0.13765192031860352,6035630
34.3,2112,4.099479675292969,7.647097800426235,0.00031049823155626655,61.12386363636363,0.005150407552719116,76.60000000000001,800,-0.13184265792369843,0.7265474796295166,0.529226686236642,-0.13699306547641754,0.0003016596892848611,4.283109188079834,55.38409109185009,0.13212847709655762,6043133
-73.89999999999998,2088,4.281700849533081,11.307467445931902,0.00021946044580545276,60.551340996168584,0.0010507851839065552,77.70000000000005,801,-0.13728559017181396,0.7336549758911133,0.5977271972207439,-0.13833637535572052,0.00030642785714007914,4.421941041946411,54.94443658374825,0.1380596160888672,6050649
36.1,2008,4.151026010513306,7.542006488674506,0.0005386041011661291,61.25896414342629,-0.0008129477500915527,78.7,802,-0.13990651071071625,0.762073814868927,0.6714207665383258,-0.1390935629606247,0.00022467692906502634,4.329213380813599,55.26918945226732,0.13455677032470703,6058194
26.1,2072,4.200813055038452,8.339136398193903,0.0002744207449723035,61.41081081081081,0.004732295870780945,77.80000000000004,803,-0.13177619874477386,0.7474226951599121,0.6412078534237059,-0.1365084946155548,0.0005327615072019398,4.394812345504761,55.43812014815073,0.13675546646118164,6065705
27.5,2024,4.603401184082031,8.98174606679633,0.00019647735462058336,60.141897233201576,0.0012610256671905518,75.3,804,-0.13534025847911835,0.7476609349250793,0.4893079728822288,-0.1366012841463089,0.0002738884650170803,4.589678049087524,54.385775299182825,0.14297914505004883,6073211
20.3,2008,4.3691558837890625,8.408648150825751,0.0002372358285356313,61.05219123505975,0.0003453493118286133,76.60000000000002,805,-0.13820770382881165,0.7446293234825134,0.566296689184892,-0.13855305314064026,0.00019854464335367084,4.503679513931274,54.99214568442619,0.1407945156097412,6080720
-22.4,2120,4.233924150466919,10.161389939207037,0.0004346216737758368,61.59811320754717,0.005919426679611206,76.30000000000001,806,-0.13282382488250732,0.7434616684913635,0.5404469896351958,-0.13874325156211853,0.00023081783729139715,4.39976954460144,55.7656970764047,0.13705158233642578,6088235
21.700000000000017,2016,4.278595447540283,8.282576975145258,0.00032881691004149616,61.30833333333334,0.0036602765321731567,77.10000000000001,807,-0.13361644744873047,0.7598053812980652,0.5949547463491619,-0.13727672398090363,0.00044117678771726787,4.3894946575164795,55.35698652674227,0.13788580894470215,6095738
26.0,2048,4.2486302852630615,8.269167925710166,0.00030063631129451096,61.873437499999994,0.0014110058546066284,77.6,808,-0.13786903023719788,0.756268322467804,0.5039820210146162,-0.1392800360918045,0.0003239194629713893,4.355048179626465,55.987922857067545,0.1374204158782959,6103277
-21.499999999999996,2144,4.257901430130005,8.428054086105808,0.000313988741254434,61.96343283582088,0.002786114811897278,76.89999999999999,809,-0.132372185587883,0.7542024254798889,0.5143790641863577,-0.13515830039978027,0.00029485029517672956,4.4075093269348145,56.11133167049231,0.13969731330871582,6110785
-11.600000000000003,1968,4.16331148147583,9.947082215890749,0.0003290364402346313,61.02967479674796,0.00051078200340271,78.30000000000001,810,-0.13824717700481415,0.7498924732208252,0.6617724020298049,-0.13875795900821686,0.0003238457429688424,4.233503580093384,55.26038497103347,0.13412117958068848,6118287
2.0,2080,4.088094472885132,8.692719961291964,0.0002866765426006168,61.293461538461536,-0.0020838379859924316,78.4,811,-0.14001744985580444,0.7318074107170105,0.49791961161624365,-0.137933611869812,0.00032767222728580236,4.279811143875122,55.24166829358079,0.13106250762939453,6125794
30.000000000000007,2032,4.196698904037476,7.971237354466992,0.0003954303974751383,61.874803149606294,0.00010389089584350586,75.10000000000002,812,-0.13723714649677277,0.7189670205116272,0.5736610833676962,-0.13734103739261627,0.0002860109379980713,4.359461784362793,55.79922707967958,0.13545751571655273,6133327
24.6,2048,4.142599821090698,7.602506164126798,0.00023553307983092964,62.68984375,-0.0005466043949127197,76.9,813,-0.13710279762744904,0.7241917252540588,0.6064861394943388,-0.13655619323253632,0.00039631070103496313,4.328837633132935,56.56827890406228,0.13449621200561523,6140846
26.500000000000004,2088,4.08598518371582,7.977163332513942,0.00023737027368042618,61.20613026819923,-0.000711485743522644,77.90000000000003,814,-0.13741613924503326,0.7212386131286621,0.5662933838774743,-0.13670465350151062,0.00022787009947933257,4.305479049682617,55.179694320951775,0.13122224807739258,6148363
34.300000000000004,2048,4.181738376617432,7.470606300434642,0.00023832166334614158,62.1609375,0.0019797533750534058,75.80000000000001,815,-0.13589216768741608,0.7278041243553162,0.5105719562061807,-0.13787192106246948,0.0002346379478694871,4.3374433517456055,56.16430475101859,0.13535404205322266,6155886
11.500000000000004,2016,4.062329053878784,8.42065137709147,0.0002864004927687347,61.40952380952381,0.0009766817092895508,75.60000000000002,816,-0.13859719038009644,0.7213418483734131,0.6008228646937745,-0.139573872089386,0.00023974095529410988,4.238172292709351,55.473283393235,0.13066768646240234,6163389
21.000000000000004,2024,4.210918188095093,7.376345667191623,0.0002953670627903193,61.84703557312253,0.0007334798574447632,76.60000000000001,817,-0.13813960552215576,0.7339275479316711,0.6097453760299373,-0.13887308537960052,0.00028454401763156056,4.331445932388306,55.88861562143267,0.13634824752807617,6170901
22.00000000000001,2016,4.1653406620025635,7.858063077425518,0.0003250038716942072,61.97380952380952,0.001086607575416565,75.30000000000001,818,-0.13723653554916382,0.734406054019928,0.508740782551805,-0.13832314312458038,0.0003013080277014524,4.311692953109741,56.0016219673141,0.13425350189208984,6178407
27.79999999999999,2160,4.244085073471069,7.516431894356297,0.0002914724173024297,62.788148148148146,0.0015792250633239746,78.20000000000002,819,-0.1359676718711853,0.7395409345626831,0.6696374701607202,-0.13754689693450928,0.00031181948725134134,4.415915250778198,56.79979148983613,0.1369316577911377,6185924
31.400000000000006,2048,4.205928802490234,6.850556856339737,0.0005475159268826246,63.227734375,-0.002003490924835205,78.30000000000001,820,-0.1415684074163437,0.7217516899108887,0.6493898414948813,-0.13956491649150848,0.00029609535704366863,4.371220350265503,57.234112400260244,0.13555026054382324,6193446
37.00000000000001,1992,4.172255039215088,7.450441241452998,0.0002484867291059345,61.746586345381516,0.0014399439096450806,77.1,821,-0.13799560070037842,0.718899667263031,0.7015322302132847,-0.1394355446100235,0.0005530339549295604,4.336552143096924,55.50863213988428,0.13295316696166992,6200947
34.6,2200,4.2054760456085205,6.997669090076702,0.0004035641613882035,63.84981818181817,-2.060830593109131e-05,77.29999999999998,822,-0.13639922440052032,0.6895495057106018,0.5208052532646176,-0.13637861609458923,0.00023077316291164607,4.422583103179932,57.9297402600447,0.1369028091430664,6208490
35.3,1976,4.214505195617676,7.214400548609635,0.00024328564177267253,63.01255060728745,-0.0012786686420440674,76.90000000000003,823,-0.1403397172689438,0.6970228552818298,0.5452366492990226,-0.13906104862689972,0.00041853133006952703,4.3772807121276855,56.76650218536574,0.13523197174072266,6216009
-0.5999999999999979,2088,4.125962972640991,8.362991869299806,0.00047173109487630427,62.636398467432954,0.0013836473226547241,79.1,824,-0.13542026281356812,0.7136109471321106,0.5454063492560571,-0.13680391013622284,0.0002306792011950165,4.323814153671265,56.665701577031726,0.1336369514465332,6223513
19.300000000000004,2072,4.151804447174072,8.057800170493376,0.00025966926477849483,62.73783783783784,0.0030153393745422363,77.70000000000002,825,-0.13535569608211517,0.7178775668144226,0.5821183900086419,-0.1383710354566574,0.00046924137859605253,4.346733331680298,56.543308611532005,0.1337733268737793,6231022
18.300000000000008,2096,4.143669128417969,8.961807230741835,0.00024297462368849665,62.339312977099226,0.0012196600437164307,78.4,826,-0.13506394624710083,0.7097277641296387,0.5985064039701886,-0.13628360629081726,0.0002550044155213982,4.3699986934661865,56.296202818879514,0.13520288467407227,6238548
28.4,2152,4.129754066467285,7.610359493484627,0.0002619158767629415,62.890706319702595,0.0019081085920333862,76.1,827,-0.13352325558662415,0.7133306860923767,0.5911648987445409,-0.13543136417865753,0.00023923086700960994,4.346503973007202,56.88136532662234,0.1331462860107422,6246067
11.3,2088,4.184396266937256,8.318950727559166,0.00021343777189031243,62.80114942528735,-0.00010909140110015869,76.4,828,-0.13631406426429749,0.7177197933197021,0.5535279225423134,-0.13620497286319733,0.0002624779590405524,4.4002509117126465,56.85459374529479,0.13511300086975098,6253576
